image,x,y,w,h,contrast,area_px,aspect,fill,polarity,sat_frac,dark_frac,on_grid8,near_edge,matches,evidence_class,score,verdict,flags
M116862430ME_pyr_enh.png,1368,7420,28,12,1.7,336,2.33,0.762,bright,0.033,0.0,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862626ME_pyr_enh.png,624,896,16,28,1.58,448,1.75,0.607,bright,0.002,0.0,True,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862626ME_pyr_enh.png,48,3024,16,28,1.58,448,1.75,0.643,bright,0.286,0.098,True,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116862822ME_pyr_enh.png,264,4116,12,24,1.64,288,2.0,0.944,bright,0.059,0.0,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116863018ME_pyr_enh.png,140,3892,16,28,1.58,448,1.75,0.464,bright,0.065,0.228,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116863018ME_pyr_enh.png,668,4552,28,12,1.7,336,2.33,0.571,dark,0.0,0.565,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116863018ME_pyr_enh.png,1068,7932,20,20,1.44,400,1.0,0.68,dark,0.0,0.585,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116863212ME_pyr_enh.png,636,4000,32,32,1.4,1024,1.0,0.469,dark,0.011,0.004,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116863212ME_pyr_enh.png,188,8880,12,24,1.64,288,2.0,0.722,bright,0.035,0.059,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
M116863408ME_pyr_enh.png,336,3528,16,48,0.08,768,3.0,0.542,dark,0.078,0.133,True,False,0,2,32.8,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
M116864914ME_pyr_enh.png,20,2912,16,28,1.58,448,1.75,0.571,bright,0.125,0.176,False,False,0,2,32.8,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093487_1780_MIRB.browse_enh.png,1744,1184,32,12,1.18,384,2.67,0.5,dark,0.005,0.0,True,False,1,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093487_1780_MIRB.browse_enh.png,1524,7420,32,12,0.61,384,2.67,0.583,bright,0.039,0.003,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093487_1780_MRGB.browse_enh.png,1524,7420,32,12,0.61,384,2.67,0.583,bright,0.039,0.003,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093487_1780_RED.browse_enh.png,308,2108,20,24,0.32,480,1.2,0.567,dark,0.179,0.09,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MIRB.browse_enh.png,448,1300,28,32,0.28,896,1.14,0.321,dark,0.087,0.02,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MIRB.browse_enh.png,3516,3252,52,28,0.39,1456,1.86,0.549,dark,0.112,0.034,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MIRB.browse_enh.png,1340,3636,20,16,0.34,320,1.25,0.65,bright,0.144,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MIRB.browse_enh.png,2672,4476,20,32,0.39,640,1.6,0.325,dark,0.23,0.014,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MIRB.browse_enh.png,1796,5004,40,24,0.38,960,1.67,0.5,bright,0.276,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MIRB.browse_enh.png,1740,5100,40,32,0.28,1280,1.25,0.362,bright,0.117,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MRGB.browse_enh.png,1500,3272,28,12,1.69,336,2.33,0.571,bright,0.414,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MRGB.browse_enh.png,2124,3520,16,28,1.0,448,1.75,0.464,dark,0.025,0.0,False,False,1,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_MRGB.browse_enh.png,1340,3636,20,16,0.34,320,1.25,0.75,bright,0.153,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_RED.browse_enh.png,168,396,188,32,0.32,6016,5.88,0.306,bright,0.031,0.349,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093492_2070_RED.browse_enh.png,3536,1084,28,156,0.36,4368,5.57,0.352,bright,0.027,0.324,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093492_2070_RED.browse_enh.png,3296,1092,36,24,0.35,864,1.5,0.37,bright,0.212,0.03,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093492_2070_RED.browse_enh.png,1744,2044,24,132,0.41,3168,5.5,0.217,bright,0.012,0.25,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093492_2070_RED.browse_enh.png,2044,4444,28,132,0.23,3696,4.71,0.359,bright,0.032,0.392,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
ESP_093493_1390_MIRB.browse_enh.png,2388,1576,36,20,0.42,720,1.8,0.356,dark,0.093,0.001,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_MIRB.browse_enh.png,2440,2148,20,52,0.55,1040,2.6,0.338,dark,0.23,0.064,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_MRGB.browse_enh.png,2388,1576,36,20,0.42,720,1.8,0.356,dark,0.093,0.001,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_MRGB.browse_enh.png,2440,2148,20,52,0.55,1040,2.6,0.338,dark,0.23,0.064,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_RED.browse_enh.png,2592,2292,28,24,0.3,672,1.17,0.381,dark,0.165,0.004,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093493_1390_RED.browse_enh.png,2832,2556,32,24,0.33,768,1.33,0.354,dark,0.168,0.016,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MIRB.browse_enh.png,1756,3980,36,28,0.31,1008,1.29,0.635,dark,0.025,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MIRB.browse_enh.png,916,6360,32,24,0.33,768,1.33,0.354,bright,0.003,0.014,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MIRB.browse_enh.png,856,6724,32,16,0.47,512,2.0,0.562,bright,0.018,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MRGB.browse_enh.png,916,6360,32,24,0.33,768,1.33,0.354,bright,0.003,0.014,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MRGB.browse_enh.png,856,6724,32,16,0.47,512,2.0,0.562,bright,0.018,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_MRGB.browse_enh.png,3464,8748,44,24,0.41,1056,1.83,0.47,dark,0.133,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,1160,2640,24,36,0.36,864,1.5,0.537,bright,0.089,0.009,True,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,1320,7000,32,24,0.33,768,1.33,0.479,bright,0.091,0.014,True,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,1284,7204,16,20,0.34,320,1.25,0.6,dark,0.084,0.053,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093494_2015_RED.browse_enh.png,3724,7904,156,1172,0.4,182832,7.51,0.105,dark,0.001,0.419,False,False,2,1,32.7,Artifact: large thin region: likely ridgeline/scan artifact rather than discrete object,elongated_large
ESP_093495_1450_MRGB.browse_enh.png,1644,168,44,24,0.41,1056,1.83,0.318,dark,0.014,0.617,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093495_2105_RED.browse_enh.png,380,2776,24,28,0.3,672,1.17,0.595,bright,0.138,0.015,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093496_1465_MIRB.browse_enh.png,1320,5440,16,32,0.47,512,2.0,0.406,bright,0.145,0.023,True,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093496_1465_MIRB.browse_enh.png,1000,5608,16,36,0.51,576,2.25,0.333,dark,0.045,0.043,True,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093496_1465_MRGB.browse_enh.png,1320,5440,16,32,0.47,512,2.0,0.406,bright,0.141,0.023,True,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1560_RED.browse_enh.png,928,676,24,16,1.53,384,1.5,0.667,bright,0.453,0.0,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1560_RED.browse_enh.png,1916,5292,44,20,0.49,880,2.2,0.345,bright,0.0,0.227,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1980_MIRB.browse_enh.png,1488,3536,24,20,0.32,480,1.2,0.433,bright,0.285,0.048,True,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093497_1980_MRGB.browse_enh.png,2116,4972,40,20,0.45,800,2.0,0.28,bright,0.0,0.009,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MIRB.browse_enh.png,2608,2884,32,16,0.47,512,2.0,0.5,bright,0.158,0.01,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MIRB.browse_enh.png,1224,3044,32,28,0.28,896,1.14,0.304,bright,0.171,0.057,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MIRB.browse_enh.png,2196,4048,28,28,0.84,784,1.0,0.327,bright,0.101,0.001,False,False,1,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
ESP_093498_2095_MRGB.browse_enh.png,1224,3044,32,28,0.28,896,1.14,0.304,bright,0.171,0.057,False,False,2,3,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
Mars_Perseverance_Sol_1949__Left_Navigation_Camera__Navcam_enh.png,1052,1856,40,28,1.47,1120,1.43,0.5,bright,0.018,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310024_enh.png,6000,2940,628,40,0.02,25120,15.7,0.368,bright,0.004,0.0,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310024_enh.png,7384,5332,144,20,0.75,2880,7.2,0.467,dark,0.237,0.0,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310026_enh.png,8588,1680,16,20,1.48,320,1.25,0.6,bright,0.031,0.028,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310026_enh.png,8220,2084,24,12,1.63,288,2.0,0.722,bright,0.163,0.042,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310026_enh.png,6300,4464,12,44,0.22,528,3.67,0.515,bright,0.0,0.106,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310026_enh.png,6884,6472,28,12,1.68,336,2.33,0.762,bright,0.0,0.03,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310029_enh.png,6544,1620,24,80,0.07,1920,3.33,0.492,bright,0.0,0.0,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310029_enh.png,3196,2016,16,96,0.6,1536,6.0,0.458,bright,0.0,0.017,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310033_enh.png,5900,164,872,320,0.64,279040,2.73,0.061,bright,0.0,0.0,False,False,0,1,32.7,"Artifact: sparse/boxy, aligned to 8px grid: likely JPEG/JP2 compression artifact",compression
NHQ201905310033_enh.png,1864,6088,24,28,1.44,672,1.17,0.333,dark,0.0,0.0,True,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310034_enh.png,4600,3580,16,24,1.52,384,1.5,0.583,bright,0.0,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310035_enh.png,4124,1924,104,28,0.09,2912,3.71,0.242,bright,0.0,0.001,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310035_enh.png,1828,4220,12,28,1.68,336,2.33,0.571,dark,0.0,0.357,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310037_enh.png,5464,620,8,44,6.05,352,5.5,0.636,dark,0.0,0.0,False,False,0,1,32.7,"Artifact: thin, elongated: likely bad column/row, seam, or cosmic-ray trail",streak
NHQ201905310037_enh.png,5236,732,16,24,1.53,384,1.5,0.583,bright,0.003,0.018,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310037_enh.png,5496,3636,20,20,1.43,400,1.0,0.48,dark,0.018,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310037_enh.png,5804,6076,104,72,0.54,7488,1.44,0.28,bright,0.419,0.001,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310037_enh.png,4960,6100,16,24,1.53,384,1.5,0.583,bright,0.167,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310038_enh.png,3512,440,24,20,1.46,480,1.2,0.533,bright,0.163,0.0,True,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310039_enh.png,3664,1920,28,24,1.44,672,1.17,0.595,bright,0.0,0.0,True,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310039_enh.png,8052,3364,20,28,1.5,560,1.4,0.514,bright,0.0,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310039_enh.png,8452,3740,24,28,1.45,672,1.17,0.548,bright,0.0,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310041_enh.png,2260,784,32,12,1.75,384,2.67,0.5,bright,0.188,0.0,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310041_enh.png,1136,1776,36,16,1.66,576,2.25,0.639,dark,0.0,0.0,True,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310043_enh.png,916,1868,28,40,1.47,1120,1.43,0.314,bright,0.26,0.003,False,False,0,2,32.7,"Artifact: small, isolated: too few pixels to distinguish surface feature from sensor noise",small_blob
NHQ201905310043_enh.png,3492,4104,184,32,0.3,5888,5.75,0.174,dark,0.005,0.016,False,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310043_enh.png,2848,4800,68,20,0.12,1360,3.4,0.306,bright,0.0,0.109,True,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
NHQ201905310044_enh.png,4232,4352,164,248,0.41,40672,1.51,0.102,bright,0.06,0.0,True,False,0,1,32.7,"Artifact: sparse/boxy, aligned to 8px grid: likely JPEG/JP2 compression artifact",compression
NHQ201905310045_enh.png,4080,3160,16,64,0.25,1024,4.0,0.391,bright,0.0,0.0,True,False,0,2,32.7,"Candidate surface feature - evidence class 2 (weak, single acquisition)",
